,Extinction,Scattering,Asym,quantile,normal
51,0.0002950278806752539,9.911838868529033e-11,8.626974454882105e-06,0.05105105105105105,-1.6347469679133146
52,0.0003006520465083614,1.06099970877566e-10,9.02038186163389e-06,0.05205205205205205,-1.625274397929711
53,0.0003053838803312081,1.1487730589236845e-10,9.530943907535984e-06,0.05305305305305305,-1.6159454578478454
54,0.0003098663093397838,1.2187747150556353e-10,9.964796124801266e-06,0.05405405405405406,-1.6067550689692431
55,0.00031388682298220304,1.2951309217795923e-10,1.0185756689807479e-05,0.055055055055055056,-1.5976984220914237
56,0.0003183912108809282,1.3913359735967433e-10,1.0436508310433283e-05,0.056056056056056056,-1.5887709585727845
57,0.00032404941387231107,1.4965093739677407e-10,1.0854745691156777e-05,0.057057057057057055,-1.5799683530411253
58,0.0003300671168159172,1.7764759439270394e-10,1.1564754107097596e-05,0.058058058058058054,-1.5712864975769105
59,0.0003376089660798313,2.009656783717363e-10,1.2065149530129361e-05,0.05905905905905906,-1.5627214872223367
60,0.00034247452455052585,2.2506040988415533e-10,1.2607006637153944e-05,0.06006006006006006,-1.5542696066845807
61,0.0003464417274740565,2.4629450268077694e-10,1.2876033467267686e-05,0.06106106106106106,-1.5459273181166064
62,0.0003547212485712237,2.619516753005883e-10,1.3377897956627382e-05,0.062062062062062065,-1.537691249872052
63,0.00036023370599360635,2.952738605640968e-10,1.3606554246085765e-05,0.06306306306306306,-1.529558186142137
64,0.0003636130597058279,3.152591219584636e-10,1.4427460110159304e-05,0.06406406406406406,-1.5215250573925467
65,0.0003683292036197229,3.478445223150159e-10,1.5040646530138715e-05,0.06506506506506507,-1.5135889315270525
66,0.0003733118643006874,3.835218728280065e-10,1.550794474056515e-05,0.06606606606606606,-1.5057470057123412
67,0.0003763406041577689,4.5638889022969945e-10,1.6244386661320992e-05,0.06706706706706707,-1.4979965988053379
68,0.0003803825117711323,4.876126851746652e-10,1.6769503899444104e-05,0.06806806806806806,-1.4903351443303179
69,0.0003881090461204186,5.32569779922425e-10,1.7318634102946487e-05,0.06906906906906907,-1.4827601839584168
70,0.0003923349565952707,5.66823603929949e-10,1.8009590401751807e-05,0.07007007007007007,-1.47526936144686
71,0.00039680631460476063,6.047124217918989e-10,1.852878422050053e-05,0.07107107107107107,-1.4678604169994043
72,0.0004048351359974932,6.572555082848425e-10,1.9415740469406968e-05,0.07207207207207207,-1.4605311820132314
73,0.0004072530761266499,7.184639170589757e-10,2.0503719422287002e-05,0.07307307307307308,-1.4532795741807998
74,0.0004115280682593187,7.772864280094391e-10,2.160283645013379e-05,0.07407407407407407,-1.4461035929181751
75,0.00042306479597614726,8.631065195615143e-10,2.3035594508978236e-05,0.07507507507507508,-1.4390013150939502
76,0.0004297567275037258,9.295834862226876e-10,2.42814290905784e-05,0.07607607607607608,-1.4319708910352655
77,0.0004390633125635625,1.002790433931863e-09,2.546656955696853e-05,0.07707707707707707,-1.4250105407895464
78,0.00044245517893904985,1.1355779022847077e-09,2.718552687202624e-05,0.07807807807807808,-1.4181185506224878
79,0.0004497274825928534,1.2410068485991875e-09,2.8981133116970557e-05,0.07907907907907907,-1.411293269734521
80,0.00045381270078535043,1.4073733505696782e-09,3.0483561016474785e-05,0.08008008008008008,-1.4045331071795468
81,0.0004590935339197769,1.5792487390249967e-09,3.1551767465476224e-05,0.08108108108108109,-1.397836528971104
82,0.00046304923009565335,1.7609070864287639e-09,3.3128501901391316e-05,0.08208208208208208,-1.3912020553624096
83,0.00046882030719677957,1.8511423019521537e-09,3.4466426219337275e-05,0.08308308308308308,-1.3846282582878238
84,0.0004756651174212403,1.958691594308204e-09,3.588070065504546e-05,0.08408408408408408,-1.3781137589543457
85,0.0004802156308882308,2.080956298924991e-09,3.6680795964060364e-05,0.08508508508508508,-1.3716572255726536
86,0.0004872420335215955,2.1821802135966796e-09,3.760783555752066e-05,0.08608608608608609,-1.365257371218065
87,0.0004957753351710327,2.3138282205468644e-09,3.919883164236691e-05,0.08708708708708708,-1.3589129518125596
88,0.0005013758289395283,2.4317016681490858e-09,4.138835787132077e-05,0.08808808808808809,-1.352622764219689
89,0.0005079939908092505,2.622957855694088e-09,4.228938788619981e-05,0.0890890890890891,-1.3463856444448687
90,0.0005133759081501192,2.777541348133162e-09,4.348865150188595e-05,0.09009009009009009,-1.3402004659340858
91,0.0005191451426478207,2.9901662210649805e-09,4.497345382469205e-05,0.09109109109109109,-1.3340661379646257
92,0.0005245221637777972,3.184867032919101e-09,4.581493497458075e-05,0.0920920920920921,-1.327981604121872
93,0.0005319152381325947,3.326369813363185e-09,4.7373293228629897e-05,0.09309309309309309,-1.3219458408567006
94,0.0005365447667451987,3.425604590210208e-09,4.946572348758768e-05,0.0940940940940941,-1.3159578561183756
95,0.0005423505396678583,3.632730010607233e-09,5.112815388514515e-05,0.09509509509509509,-1.3100166880582473
96,0.0005484453769871088,3.804337096108473e-09,5.318177806124506e-05,0.0960960960960961,-1.3041214037998639
97,0.0005519883198799973,4.0682152743129686e-09,5.4388204117213225e-05,0.0970970970970971,-1.2982710982714525
98,0.0005553335863008904,4.27162313302427e-09,5.574243099803354e-05,0.0980980980980981,-1.2924648930969886
99,0.0005615707334242219,4.6375913036548226e-09,5.655096260166822e-05,0.0990990990990991,-1.2867019355423475
100,0.0005652947084473346,4.778137234258714e-09,5.793927994966162e-05,0.10010010010010009,-1.280981397513278
101,0.0005711585982897464,5.1348517077771604e-09,5.916249787735338e-05,0.1011011011011011,-1.2753024746021535
102,0.0005773694861124467,5.414286460144122e-09,6.0318039467961554e-05,0.1021021021021021,-1.2696643851806635
103,0.0005833510313628267,5.967237954488944e-09,6.209974139759673e-05,0.1031031031031031,-1.2640663695358172
104,0.000589107758840368,6.24146021114498e-09,6.323342793312395e-05,0.1041041041041041,-1.2585076890467706
105,0.0005940230003365486,6.8140626967647824e-09,6.592610376563567e-05,0.10510510510510511,-1.2529876254001926
106,0.0005994590331067648,7.033696814880684e-09,6.87388511571183e-05,0.1061061061061061,-1.2475054798420082
107,0.0006028769802920019,7.55004373466136e-09,7.233758655273914e-05,0.10710710710710711,-1.2420605724635014
108,0.0006116151908008766,8.032166064667386e-09,7.407904941414151e-05,0.10810810810810811,-1.2366522415199066
109,0.0006191582714993903,8.537786521980263e-09,7.793518094280964e-05,0.1091091091091091,-1.2312798427797058
110,0.0006219427578475274,9.44974149722673e-09,7.99200547469491e-05,0.11011011011011011,-1.225942748902993
111,0.000629325966641276,9.982576326793966e-09,8.37868009257089e-05,0.1111111111111111,-1.22064034884735
112,0.0006380735676811065,1.0500581015673406e-08,8.614597630290528e-05,0.11211211211211211,-1.2153720472997755
113,0.0006425729977956469,1.1151129965454097e-08,8.886604321036875e-05,0.11311311311311312,-1.2101372641333108
114,0.000651188827221581,1.1751532419444372e-08,9.099000023362422e-05,0.11411411411411411,-1.2049354338870706
115,0.0006580317619649103,1.2146332291804101e-08,9.245916265096142e-05,0.11511511511511512,-1.1997660052684798
116,0.0006646702861657017,1.250299618179726e-08,9.555489796214616e-05,0.11611611611611611,-1.1946284406765848
117,0.0006684069647885819,1.3383235319230411e-08,9.98114919103855e-05,0.11711711711711711,-1.1895222157453642
118,0.0006761719671408453,1.4035743496415067e-08,0.00010214618509728732,0.11811811811811812,-1.184446818906046
119,0.000684215522088768,1.459313574806236e-08,0.00010435627442000532,0.11911911911911911,-1.179401750967482
120,0.0006887574026156856,1.5096951157113028e-08,0.00010577605315456464,0.12012012012012012,-1.1743865247136833
121,0.0006919533594045084,1.5946263260764255e-08,0.00010776369399763856,0.12112112112112113,-1.1694006645176926
122,0.0006986263776812827,1.6431016735018907e-08,0.00011042583550114903,0.12212212212212212,-1.164443705970982
123,0.0007059943406844813,1.714848633697762e-08,0.00011442353167002609,0.12312312312312312,-1.1595151955276424
124,0.0007132430927165583,1.8487316049425954e-08,0.00011650189874523522,0.12412412412412413,-1.1546146901626584
125,0.0007222272439217848,1.9347522386516234e-08,0.00011941642630988699,0.12512512512512514,-1.1497417570435924
126,0.0007265713074572464,2.0280793564656192e-08,0.00012169496782800111,0.12612612612612611,-1.1448959732150612
127,0.0007347640591109722,2.14788876817692e-08,0.00012440788826018734,0.12712712712712712,-1.1400769252954
128,0.0007416203772519585,2.2487053783734382e-08,0.00012612850850386877,0.12812812812812813,-1.135284209184952
129,0.000747469732658443,2.356291021372585e-08,0.00012956270698486608,0.12912912912912913,-1.1305174297854546
130,0.0007536376595959637,2.468734627647365e-08,0.0001324262526143561,0.13013013013013014,-1.1257762007300154
131,0.0007598890381275647,2.5458024576570453e-08,0.00013573426860044577,0.13113113113113112,-1.1210601441231978
132,0.0007676387667108367,2.6293850640132364e-08,0.00013927317459805051,0.13213213213213212,-1.1163688902907625
133,0.000775563888570493,2.7300158955173876e-08,0.00014282661357006515,0.13313313313313313,-1.1117020775386441
134,0.0007798352060915232,2.876847964544944e-08,0.00014532852218674384,0.13413413413413414,-1.1070593519207448
135,0.0007886903765623709,3.008063529151388e-08,0.00014911504583401083,0.13513513513513514,-1.1024403670151643
136,0.0007994729649906273,3.088605139917281e-08,0.00015412288959948373,0.13613613613613612,-1.0978447837084992
137,0.0008061053305661519,3.1455581629203426e-08,0.00015726148740276096,0.13713713713713713,-1.0932722699878596
138,0.0008134859614663094,3.234345316872451e-08,0.00016219878551714076,0.13813813813813813,-1.0887225007402812
139,0.0008177450723315012,3.378735632291451e-08,0.0001702127876930707,0.13913913913913914,-1.084195157559207
140,0.0008236723345246475,3.489841831036237e-08,0.00017431165150671345,0.14014014014014015,-1.0796899285577486
141,0.0008341077472779914,3.685891372863389e-08,0.000177218599379681,0.14114114114114115,-1.0752065081884394
142,0.0008386657549581732,3.778910606069217e-08,0.00017978852033125154,0.14214214214214213,-1.0707445970692107
143,0.0008420714568746034,3.8772743784169484e-08,0.00018260452511144668,0.14314314314314314,-1.0663039018153317
144,0.000845910461109415,4.013931038991842e-08,0.00018654237903308757,0.14414414414414414,-1.061884134877072
145,0.0008534666452939425,4.1932872383747557e-08,0.00019049667023349488,0.14514514514514515,-1.057485014382846
146,0.0008639027440020433,4.353275138939072e-08,0.0001947978267825376,0.14614614614614616,-1.053106263987631
147,0.0008714757844019993,4.493065855037898e-08,0.00020098604078804983,0.14714714714714713,-1.048747612726431
148,0.0008772119301263625,4.696104863037654e-08,0.00020677285320507674,0.14814814814814814,-1.044408794872596
149,0.0008842707538518616,4.919136732482025e-08,0.0002114398002701282,0.14914914914914915,-1.0400895498007983
150,0.0008901380753006331,5.083049100961215e-08,0.00021694375073247563,0.15015015015015015,-1.0357896218544878
151,0.000900346753345329,5.282698423380494e-08,0.00022043014408006808,0.15115115115115116,-1.0315087602176443
152,0.00090685258739299,5.457941910578011e-08,0.0002246560228621089,0.15215215215215216,-1.0272467187906675
153,0.0009141849628270625,5.694040395737314e-08,0.00022751447734017837,0.15315315315315314,-1.0230032560702351
154,0.000918438238930313,5.954779805658465e-08,0.0002318240036918513,0.15415415415415415,-1.018778135032987
155,0.0009305050093512488,6.323985638468513e-08,0.000235513756135081,0.15515515515515516,-1.014571123022885
156,0.00093962600680146,6.652466883863772e-08,0.00024355401063225264,0.15615615615615616,-1.0103819916421055
157,0.0009457226623154639,6.77894826774869e-08,0.0002480750210211535,0.15715715715715717,-1.0062105166453408
158,0.0009497005546635182,6.963448319823e-08,0.000251072090460942,0.15815815815815815,-1.002056477837372
159,0.0009562406585252799,7.246654333934803e-08,0.000258085561277813,0.15915915915915915,-0.9979196589738004
160,0.000964727274390441,7.389834047513422e-08,0.000265309428049341,0.16016016016016016,-0.9937998476648136
161,0.000980430736263169,7.886687507031239e-08,0.00026846836705573813,0.16116116116116116,-0.9896968352818815
162,0.000988163997893947,8.109841652346456e-08,0.0002739138044238468,0.16216216216216217,-0.9856104168672697
163,0.0010000768488257039,8.466069235578109e-08,0.0002765474424346112,0.16316316316316315,-0.9815403910462731
164,0.0010145451806582834,8.883110382139172e-08,0.0002805191376060546,0.16416416416416416,-0.9774865599420671
165,0.001036054748410741,9.175569138915791e-08,0.0002858687608856553,0.16516516516516516,-0.9734487290930867
166,0.0010454836614606218,9.42616991420067e-08,0.00029078745959523294,0.16616616616616617,-0.9694267073728421
167,0.0010548450158172715,9.927706526879349e-08,0.0002975882061974403,0.16716716716716717,-0.965420306912084
168,0.0010646372964139607,1.0274998726156582e-07,0.0003034223578508074,0.16816816816816815,-0.9614293430232357
169,0.0010769123382229284,1.0489922811434428e-07,0.00030586823204137206,0.16916916916916916,-0.9574536341270142
170,0.0010847805297992685,1.0750807064442936e-07,0.0003088982520665675,0.17017017017017017,-0.9534930016811655
171,0.00109327627857864,1.1189677437073338e-07,0.0003119804813794962,0.17117117117117117,-0.9495472701112365
172,0.0011063793576952363,1.1758844196816826e-07,0.00031475511858649615,0.17217217217217218,-0.945616266743319
173,0.0011187348388099268,1.2060641412133062e-07,0.00031850449728396823,0.17317317317317318,-0.9416998217386928
174,0.001126581694285256,1.2705391588958352e-07,0.00032284177725180744,0.17417417417417416,-0.9377977680303106
175,0.0011356864063766672,1.3198809099687722e-07,0.0003286235576513543,0.17517517517517517,-0.9339099412610544
176,0.0011474615758809664,1.3860657908624815e-07,0.00033573068553460013,0.17617617617617617,-0.930036179723713
177,0.0011562489325519247,1.423350085492931e-07,0.00034000005135014595,0.17717717717717718,-0.9261763243026125
178,0.001166141836012708,1.48738073691915e-07,0.00034332046928470505,0.1781781781781782,-0.9223302184168565
179,0.0011781095331591857,1.5225348534083607e-07,0.0003489905048627041,0.17917917917917917,-0.9184977079651134
180,0.0011849121792683005,1.5603172397634047e-07,0.0003561062139476546,0.18018018018018017,-0.9146786412719053
181,0.0011958289538797036,1.5791468296176079e-07,0.00036349418966150564,0.18118118118118118,-0.9108728690353499
182,0.0012089757850998414,1.6075378347364308e-07,0.0003672775462256567,0.18218218218218218,-0.9070802442763028
183,0.001222600294016117,1.6366323160946926e-07,0.00037381929529463516,0.1831831831831832,-0.9033006222888622
184,0.0012328378902965822,1.704494439021302e-07,0.0003775769689131006,0.1841841841841842,-0.8995338605921868
185,0.0012423650130559136,1.7959470584693305e-07,0.0003842847313609725,0.18518518518518517,-0.8957798188835894
186,0.001249469235353944,1.8373052085699207e-07,0.0003899820636774167,0.18618618618618618,-0.8920383589928601
187,0.001257140009554625,1.9168059385718293e-07,0.0003961398416777189,0.1871871871871872,-0.8883093448377877
188,0.0012651789960053418,1.9497970646387736e-07,0.0004016446749255997,0.1881881881881882,-0.8845926423808339
189,0.0012737003765007826,2.0275255366031248e-07,0.00040687895873919676,0.1891891891891892,-0.8808881195869301
190,0.0012822923442597888,2.114632631301147e-07,0.00041479732221157644,0.19019019019019018,-0.8771956463823601
191,0.0012895193295256186,2.20272413919066e-07,0.0004241666373735627,0.19119119119119118,-0.8735150946146939
192,0.0012998363135217502,2.2736099774279218e-07,0.0004301498026557918,0.1921921921921922,-0.8698463380137418
193,0.001308668482723807,2.3359367011868752e-07,0.0004379658482257057,0.1931931931931932,-0.8661892521534974
194,0.001320910128912817,2.383726302521412e-07,0.000442508325893161,0.1941941941941942,-0.8625437144150381
195,0.0013285127664441438,2.4503699259488264e-07,0.0004504841120529957,0.19519519519519518,-0.8589096039503576
196,0.0013428076364131018,2.5729668640206463e-07,0.00046073675645630916,0.1961961961961962,-0.8552868016470969
197,0.0013507765674796361,2.6605349911277187e-07,0.0004717029224019558,0.1971971971971972,-0.8516751900941525
198,0.001357782624298276,2.7386491643594105e-07,0.0004802211966448215,0.1981981981981982,-0.8480746535481313
199,0.0013716518931287127,2.8337106547562523e-07,0.0004866181785888044,0.1991991991991992,-0.8444850779006299
200,0.001379166060796441,2.9290634351531347e-07,0.0004930858253092874,0.20020020020020018,-0.8409063506463136
201,0.0013853371696419916,3.0369254718394513e-07,0.0004998003751361856,0.2012012012012012,-0.8373383608517686
202,0.0014006091401017311,3.1057566662100127e-07,0.0005062786636836307,0.2022022022022022,-0.8337809991251108
203,0.0014070685032244105,3.1870852707962203e-07,0.0005176300002403186,0.2032032032032032,-0.8302341575863221
204,0.0014168425547814783,3.2862259359950146e-07,0.0005229061366981603,0.2042042042042042,-0.8266977298382984
205,0.001433396878050089,3.3620326787273367e-07,0.0005315080957397981,0.20520520520520522,-0.8231716109385887
206,0.0014501752611098826,3.4346440195034234e-07,0.000540040765260906,0.2062062062062062,-0.8196556973718009
207,0.001468283814488531,3.545377097001124e-07,0.0005486454300994231,0.2072072072072072,-0.8161498870226594
208,0.0014861815802166439,3.6256203358197384e-07,0.0005662647646164871,0.2082082082082082,-0.8126540791496972
209,0.0014963205655575548,3.709374847009099e-07,0.0005770986795747047,0.2092092092092092,-0.8091681743595582
210,0.0015119577427682694,3.790145308920042e-07,0.0005852568513828704,0.21021021021021022,-0.8056920745819013
211,0.0015181798621177161,3.8662298647538965e-07,0.0005930002371998973,0.2112112112112112,-0.802225683044881
212,0.001536377133908763,3.955493085998008e-07,0.0006043442157821826,0.2122122122122122,-0.7987689042511946
213,0.001545002059773658,4.100550893141516e-07,0.000618519757328658,0.2132132132132132,-0.7953216439546776
214,0.0015606691136418375,4.1852279063967015e-07,0.0006251460927462263,0.21421421421421422,-0.7918838091374322
215,0.0015789650063724394,4.283905692610455e-07,0.0006353693549333451,0.21521521521521522,-0.7884553079874755
216,0.001587374760027569,4.5149985118275517e-07,0.0006480278703810739,0.21621621621621623,-0.785036049876892
217,0.0016015678917491102,4.5732622436276435e-07,0.0006582850701958507,0.2172172172172172,-0.7816259453404765
218,0.001614770689743174,4.647786999234168e-07,0.0006698671505534251,0.2182182182182182,-0.7782249060548562
219,0.0016366148000734198,4.768075800079964e-07,0.0006791212486835248,0.21921921921921922,-0.7748328448180759
220,0.0016488359829090512,4.870311203141096e-07,0.0006914545807218781,0.22022022022022023,-0.7714496755296383
221,0.0016626984593920413,5.061861945345414e-07,0.0007058306777952505,0.22122122122122123,-0.7680753131709815
222,0.0016740507512999863,5.263479484464619e-07,0.0007165511549369615,0.2222222222222222,-0.7647096737863871
223,0.0016908438333356444,5.514308585888221e-07,0.0007271808389955776,0.22322322322322322,-0.761352674464305
224,0.0017016197236837012,5.682107254940446e-07,0.0007397574437382769,0.22422422422422422,-0.758004233319085
225,0.001718885135279395,5.958771030826825e-07,0.0007518598229973593,0.22522522522522523,-0.7546642694731029
226,0.0017369392805105098,6.124806690775637e-07,0.0007640945278986515,0.22622622622622623,-0.7513327030392748
227,0.001755204833504305,6.406889046126484e-07,0.0007758573972100725,0.2272272272272272,-0.7480094551039417
228,0.001767715805173335,6.769704742558188e-07,0.0007946022183766604,0.22822822822822822,-0.744694447710125
229,0.0017880511046953524,7.121246602156742e-07,0.000800682446620166,0.22922922922922923,-0.7413876038411351
230,0.0017961837035973351,7.27131957180409e-07,0.0008147316212099738,0.23023023023023023,-0.7380888474045281
231,0.0018058657200239736,7.565037414167642e-07,0.0008312990047960659,0.23123123123123124,-0.7347981032164006
232,0.0018268644213076395,7.882408040767171e-07,0.0008454321708464571,0.23223223223223222,-0.7315152969860136
233,0.0018652577007033217,8.131081316608105e-07,0.0008574683407178997,0.23323323323323322,-0.7282403553007382
234,0.0018802572142333103,8.339583699374325e-07,0.0008708229451924702,0.23423423423423423,-0.7249732056113146
235,0.0019052756081799533,8.654998443990721e-07,0.0008781746633093831,0.23523523523523523,-0.7217137762174166
236,0.0019202258458831613,8.938055035975238e-07,0.0008919404893358508,0.23623623623623624,-0.7184619962535121
237,0.0019369117151942599,9.279910996830514e-07,0.0009028241604155713,0.23723723723723725,-0.715217795675016
238,0.001954133262920679,9.765630503441642e-07,0.0009258470472331776,0.23823823823823823,-0.7119811052447251
239,0.0019771624899051683,9.917363157399719e-07,0.0009398172606425248,0.23923923923923923,-0.7087518565195292
240,0.002008356810842622,1.0125958490876744e-06,0.0009579488264648205,0.24024024024024024,-0.7055299818373915
241,0.0020240034461103075,1.0693176301292755e-06,0.0009727972824569973,0.24124124124124124,-0.7023154143045922
242,0.0020301874558880852,1.1158607589742464e-06,0.000991070725996102,0.24224224224224225,-0.6991080877832274
243,0.002057758589051043,1.1432339935653618e-06,0.0010064742326400104,0.24324324324324323,-0.6959079368789585
244,0.002076252716240886,1.1971482601484521e-06,0.0010287676393970623,0.24424424424424424,-0.6927148969290063
245,0.002093383980371217,1.234115882936101e-06,0.0010495599818408881,0.24524524524524524,-0.6895289039903829
246,0.00211822005396225,1.261617109024751e-06,0.0010624649369546505,0.24624624624624625,-0.6863498948283557
247,0.0021392713176625264,1.3083456544750843e-06,0.0010805986169276347,0.24724724724724725,-0.6831778069051377
248,0.0021591444898773023,1.3717975624882001e-06,0.0011073004770419395,0.24824824824824826,-0.6800125783688008
249,0.0021739588392267503,1.4243071889344394e-06,0.00112196653982514,0.24924924924924924,-0.6768541480424048
250,0.002199370507262078,1.4932798018097356e-06,0.0011401303133459367,0.2502502502502503,-0.673702455413337
251,0.0022269209481766434,1.5858774521328943e-06,0.0011617663697658577,0.25125125125125125,-0.670557440622858
252,0.0022482171990189487,1.6332082294818918e-06,0.0011770878271225302,0.25225225225225223,-0.6674190444558503
253,0.0022672691193847206,1.701767683857425e-06,0.0011956162589546431,0.25325325325325326,-0.6642872083307604
254,0.0022870781981079364,1.761666356547061e-06,0.0012176418133914625,0.25425425425425424,-0.6611618742897375
255,0.0023161997191668247,1.8211266547551141e-06,0.0012332210935125743,0.2552552552552553,-0.6580429849889554
256,0.0023369222488188947,1.8781202743434572e-06,0.0012530201511710228,0.25625625625625625,-0.6549304836891207
257,0.0023639923549164214,1.909608569900192e-06,0.001279122583171794,0.25725725725725723,-0.6518243142461582
258,0.0024018939260671574,1.9989770284343877e-06,0.0013022625928655693,0.25825825825825827,-0.6487244211020728
259,0.0024288747632032703,2.09995147864133e-06,0.001338324777134197,0.25925925925925924,-0.6456307492759821
260,0.002448568059630243,2.2227666556605387e-06,0.0013552508610377805,0.2602602602602603,-0.6425432443553143
261,0.0024694693740544464,2.301423574351307e-06,0.001380564284599037,0.26126126126126126,-0.6394618524871729
262,0.0024844283226231785,2.3537999647793886e-06,0.0014249206045880759,0.26226226226226224,-0.6363865203698571
263,0.0025298878747684497,2.42507339210306e-06,0.0014565814529283977,0.26326326326326327,-0.6333171952445414
